ID,Place,Name,Distance
8421824,real_estate_agency,Oglesby Towers Apartments,1.580
8421824,meal_delivery,Papa Johns Pizza,1.230
8421824,doctor,Dr. Kishore Khankari M.D.,1.029
8421824,doctor,Angel Healthcare Services - Chicago,1.016
8421825,school,Gage Park High School,1.023
8421825,bank,Citibank,1.745
8421825,dentist,DentalWorks Western Avenue,1.468
8421825,grocery_or_supermarket,ALDI,1.202
8421825,hardware_store,The Home Depot,1.948
8421825,hair_care,Lys African Hair Braiding,1.659
8421840,department_store,Target,0.694
8421840,bakery,Dat Donut,0.199
8421840,restaurant,Subway Restaurants,0.746
8421840,clothing_store,Nike Factory Store,0.615
8421840,grocery_or_supermarket,ALDI,1.476
8421840,general_contractor,A Smart Roofing,0.518
8421848,point_of_interest,WSSD-FM Chicago,1.311
8421848,doctor,Dr. Glen G. Aduana MD,1.240
8421848,hospital,Advocate Trinity Hospital,1.735
8421848,restaurant,Subway Restaurants,1.195
8421848,doctor,Parker Rebecca B MD,1.724
8421848,storage,Public Storage,1.280
8421851,university,Chicago State University,1.746
8421851,local_government_office,Chicago South Illinois Secretary of State Facility,1.246
8421851,point_of_interest,Gateway Newsstand,1.536
8421851,restaurant,Subway Restaurants,1.721
8421851,meal_delivery,Beggars Pizza,1.450
8421851,church,Trinity United Church of Christ,1.703
8421858,lodging,IHSP Chicago Hostel,1.107
8421858,home_goods_store,The Container Store,1.476
8421858,bakery,Hoosier Mama Pie Company,0.918
8421858,cafe,The Wormhole Coffee,0.732
8421858,furniture_store,Salvage One,1.677
8421858,grocery_or_supermarket,Jewel-Osco,0.279
8421881,lodging,Majestic Hotel,0.882
8421881,lodging,Wrigley Hostel - Chicago,0.916
8421881,restaurant,IHOP,0.297
8421881,hospital,Advocate Illinois Masonic Medical Center,1.856
8421881,restaurant,Azteca Grill,0.755
8421881,gym,Lakeview Athletic Club,1.551
8421913,university,Chicago State University,1.350
8421913,point_of_interest,Project Fame Upward Bound,1.330
8421913,point_of_interest,Gateway Newsstand,1.115
8421913,church,Trinity United Church of Christ,1.437
8421913,doctor,Leonard J. Lawson M.D.,1.881
8421913,store,Ticketmaster,1.323
8421918,lodging,Chicago Marriott at Medical District UIC,1.929
8421918,bar,Lalos on maxwell,1.567
8421918,cafe,Starbucks,1.426
8421918,hospital,University of Illinois Hospital & Health Sciences System,1.565
8421918,doctor,Orthopedics,1.568
8421918,doctor,Sarne David H MD,1.560
8421929,hospital,La Rabida Children’s Hospital,0.746
8421929,school,Mount Carmel High School,1.799
8421929,car_repair,Car-X Tire & Auto,1.834
8421929,roofing_contractor,American Certified Roofing,0.856
8421929,meal_delivery,Papa Johns Pizza,0.809
8421929,health,Symphony of South Shore,0.651
8421975,hardware_store,The Home Depot,1.267
8421975,point_of_interest,Neal F Simeon Vocational High,0.459
8421975,store,Burlington,1.646
8421975,bakery,Brown Sugar Bakery,1.582
8421975,grocery_or_supermarket,ALDI,1.422
8421975,gas_station,BP,1.053
8421988,school,Marshall Metropolitan High School,0.741
8421988,bank,BMO Harris Bank,1.042
8421988,bakery,Dunkin Donuts,1.286
8421988,school,Jacob Beidler Elementary School,0.566
8421988,grocery_or_supermarket,ALDI,1.376
8421988,grocery_or_supermarket,ALDI,0.998
8422006,lodging,The Amber Inn,1.740
8422006,point_of_interest,Sunset Cafe,1.717
8422006,school,Chicago Military Academy,1.729
8422006,school,Phillips Academy High School,1.509
8422006,car_repair,OReilly Auto Parts,1.488
8422006,point_of_interest,Bonheur Development Corporation,1.185
8422028,beauty_salon,Chicago South Loop Hotel,1.245
8422028,storage,East Bank Storage - 35th Street,1.632
8422028,bar,Marias Packaged Goods and Community Bar,0.913
8422028,art_gallery,Zhou B Art Center,1.425
8422028,bar,Buffalo Wings & Rings,1.022
8422028,lodging,Bridgeport Bed and Breakfast,1.131
8422077,hospital,West Suburban Hospital Medical Center,0.982
8422077,pharmacy,West Suburban Health Care,0.978
8422077,school,Oak Park and River Forest High School,1.756
8422077,doctor,West Suburban Medical Center: Hanlon Donna MD,0.963
8422077,doctor,West Suburban Medical Center: Ozga Timothy M MD,0.963
8422077,doctor,West Suburban Medical Center: Bernatowicz Amy E MD,0.963
8422082,university,Kennedy-King College,0.560
8422082,doctor,St Bernard Hospital & Health: Kurian George C MD,1.409
8422082,health,CommunityHealth,0.800
8422082,beauty_salon,Reymar Clinic,1.070
8422082,restaurant,Long Tung Chinese Restaurant,0.826
8422082,church,Back to God Christian Reformed Church,1.733
8422129,point_of_interest,WSSD-FM Chicago,1.443
8422129,hospital,Advocate Trinity Hospital,0.509
8422129,doctor,Kenneth D LaPat M.D.,0.497
8422129,doctor,Advocate Trinity Hospital: Bonin Michele MD,0.500
8422129,doctor,Advocate Trinity Hospital: Wecsler Petre I MD,0.500
8422129,doctor,Advocate Trinity Hospital: Okezie Christian E MD,0.500
8422140,department_store,Target,1.216
8422140,convenience_store,Walgreens,1.406
8422140,restaurant,Old Chicago Pizza,0.165
8422140,clothing_store,Nike Factory Store,1.189
8422140,general_contractor,A Smart Roofing,0.529
8422140,restaurant,Tropic Island Jerk Chicken,0.241
8422164,book_store,Loyola University Bookstore,1.774
8422164,department_store,Target,0.947
8422164,restaurant,Ghareeb Nawaz Restaurant,0.179
8422164,hardware_store,Clark Devon Hardware,0.974
8422164,pharmacy,CVS Pharmacy,0.943
8422164,night_club,The Heartland Cafe,1.664
8422180,storage,East Bank Storage - 35th Street,0.867
8422180,bar,Marias Packaged Goods and Community Bar,0.356
8422180,department_store,Target,1.603
8422180,point_of_interest,Lunar Media,0.876
8422180,health,TFS Solutions Group LLC,0.876
8422180,art_gallery,The Artists of Eastbank,0.874
8422197,shopping_mall,Harlem Irving Plaza,1.322
8422197,department_store,Kohls Harlem-Irving,1.501
8422197,school,Guerin College Preparatory High School,1.438
8422197,church,St Celestine Catholic Church,1.093
8422197,atm,Bank Of America ATM,1.308
8422197,pharmacy,CVS Pharmacy,1.122
8422199,hardware_store,The Home Depot,1.437
8422199,point_of_interest,Neal F Simeon Vocational High,0.685
8422199,real_estate_agency,Stewart Business Center,1.291
8422199,post_office,United States Post Office - AuburnPk. Station,1.733
8422199,school,Leo High School,0.564
8422199,convenience_store,Vincennes Food Mart,0.842
8422261,book_store,Loyola University Bookstore,1.298
8422261,restaurant,Pasteur,0.649
8422261,restaurant,Vincent,1.291
8422261,finance,The UPS Store,0.524
8422261,museum,Swedish American Museum,1.573
8422261,cafe,Metropolis Coffee Company,0.712
8422374,lodging,Hyatt Place Chicago-South University Medical Center,0.796
8422374,point_of_interest,The Enrico Fermi Institute,1.623
8422374,museum,Frederick C. Robie House,1.238
8422374,point_of_interest,Court Theatre,1.526
8422374,point_of_interest,The Frock Shop Dress Rentals,1.012
8422374,museum,Oriental Institute Museum,1.380
8422454,lodging,Hotel Indigo Chicago Downtown Gold Coast,0.333
8422454,spa,Waldorf Astoria,0.988
8422454,lodging,Sofitel Chicago Magnificent Mile,1.102
8422454,lodging,The Tremont Chicago Hotel,1.172
8422454,lodging,Residence Inn by Marriott Chicago Downtown Magnificent Mile,1.242
8422454,lodging,The Ritz-Carlton Chicago,1.374
8422489,restaurant,Route 66 Pizza,0.593
8422489,grocery_or_supermarket,ALDI,1.179
8422489,home_goods_store,Party Linens LLC,0.169
8422489,church,St Kevin Catholic Church,1.716
8422489,point_of_interest,Trinity Council Knights,1.814
8422489,car_repair,Twins Auto Service Inc.,0.498
8422493,point_of_interest,Belinda Fuller,1.793
8422493,restaurant,Subway Restaurants,0.837
8422493,school,Gwendolyn Brooks Prep School,1.342
8422493,grocery_or_supermarket,ALDI,1.360
8422493,doctor,Laddaran Anita MD,0.909
8422493,doctor,Salgia Rakesh,0.780
8422515,point_of_interest,The Enrico Fermi Institute,1.130
8422515,doctor,University of Chicago Med Center: Balabanov Roumen D MD,0.984
8422515,doctor,University of Chicago Med Center: Strek Mary E MD,0.984
8422515,hospital,University of Chicago Medicine,1.002
8422515,museum,Frederick C. Robie House,0.717
8422515,doctor,Glenn S. Gerber M.D.,0.984
8422516,parking,Harbor Point,1.263
8422516,lodging,SpringHill Suites by Marriott Chicago Downtown River North,0.083
8422516,lodging,The Langham Chicago,0.195
8422516,lodging,Hilton Garden Inn Chicago Downtown Magnificent Mile,0.240
8422516,lodging,Homewood Suites by Hilton Chicago-Downtown,0.285
8422516,lodging,Club Quarters Hotel Wacker at Michigan,0.390
8422519,school,Thomas Kelly High School,0.303
8422519,park,McKinley Park,1.125
8422519,gym,Sam Colonna Boxing MMA and Fitness,1.252
8422519,point_of_interest,Lighthouse Banquet,1.252
8422519,general_contractor,New Era Windows Cooperative,1.242
8422519,furniture_store,Villegas Furniture,1.252
8422557,clothing_store,Peaches Boutique,1.777
8422557,parking,Airways Parking,1.542
8422557,meal_delivery,Beggars Pizza,0.713
8422557,restaurant,Subway Restaurants,1.740
8422557,general_contractor,Chicago Heating Contractor,0.668
8422557,lodging,Sportsmans Inn Motel,0.694
8422582,beauty_salon,Chicago South Loop Hotel,1.143
8422582,university,Illinois Institute of Technology,0.592
8422582,point_of_interest,Sunset Cafe,0.633
8422582,stadium,Guaranteed Rate Field,1.343
8422582,point_of_interest,100 Black Men of Chicago,0.634
8422582,police,City of Chicago Public Safety Headquarters,0.721
8422789,real_estate_agency,Realprop Inc.,1.693
8422789,school,CICS Prairie,1.087
8422789,lodging,Pullman Guest House,1.796
8422789,grocery_or_supermarket,ALDI,1.350
8422789,doctor,Morgan Park Foot Clinic,0.612
8422789,health,Fresenius Kidney Care Roseland,0.452
8422792,lodging,The Write Inn,1.819
8422792,doctor,West Suburban Medical Center: Kao Bob M MD,0.443
8422792,pharmacy,West Suburban Health Care,0.406
8422792,school,Austin College and Career Academy,0.951
8422792,bar,Maya Del Sol,1.736
8422792,restaurant,Geppettos Pizza & Pasta,1.774
8422891,lodging,The Amber Inn,1.669
8422891,point_of_interest,Little Black Pearl Workshop,1.807
8422891,school,Tilden High School,1.757
8422891,school,King College Prep High School,1.621
8422891,school,Beasley Academic Center,1.116
8422891,car_repair,OReilly Auto Parts,1.245
8422931,department_store,Target,1.068
8422931,bar,Kumas Corner,0.492
8422931,department_store,Target,1.762
8422931,electronics_store,Best Buy,0.808
8422931,grocery_or_supermarket,Joong Boo Market,0.966
8422931,bar,The Rocking Horse,0.937
8422959,university,Chicago State University,1.216
8422959,point_of_interest,Project Fame Upward Bound,1.221
8422959,point_of_interest,Gateway Newsstand,1.181
8422959,church,Trinity United Church of Christ,1.582
8422959,church,Emmanuel Reformed Church,0.461
8422959,pharmacy,Angela C. Riley PharmD,1.223
8423065,lodging,The Write Inn,1.789
8423065,doctor,West Suburban Medical Center: Kao Bob M MD,0.344
8423065,pharmacy,West Suburban Health Care,0.306
8423065,school,Austin College and Career Academy,1.007
8423065,bar,Maya Del Sol,1.738
8423065,doctor,West Suburban Medical Center: Hanlon Donna MD,0.344
8423070,school,Curie Metropolitan High School,1.029
8423070,parking,Midway Park Saver,1.826
8423070,car_repair,Midway Dodge,1.514
8423070,clothing_store,Discovery Clothing,0.728
8423070,restaurant,Pizza Hut,0.849
8423070,store,Baskin-Robbins,1.570
8423279,lodging,City Suites Chicago,0.753
8423279,lodging,The Willows Hotel,1.693
8423279,electronics_store,Chicago Music Exchange,1.307
8423279,hardware_store,The Home Depot,1.786
8423279,bar,Rockit Burger Bar,0.392
8423279,grocery_or_supermarket,Whole Foods Market,1.213
8423300,school,Curie Metropolitan High School,0.346
8423300,food,Greater Chicago Food Depository,1.442
8423300,bar,Red Lobster,0.739
8423300,bank,BMO Harris Bank,1.663
8423300,convenience_store,Walgreens,1.800
8423300,clothing_store,Discovery Clothing,0.656
8423355,book_store,Loyola University Bookstore,1.093
8423355,school,Roger C Sullivan High School,0.522
8423355,night_club,The Heartland Cafe,0.238
8423355,cafe,Heartland Cafe,0.237
8423355,grocery_or_supermarket,ALDI,1.515
8423355,restaurant,Los Portales Mexican Restaurant,0.115
8423381,university,Kennedy-King College,0.579
8423381,school,Lindblom Math and Science Academy,1.802
8423381,restaurant,Subway Restaurants,1.509
8423381,restaurant,Subway Restaurants,1.660
8423381,beauty_salon,Reymar Clinic,0.789
8423381,restaurant,Long Tung Chinese Restaurant,0.741
8423397,hospital,Mount Sinai Hospital,1.617
8423397,bicycle_store,Working Bikes,1.292
8423397,gym,Rauner Family YMCA,1.326
8423397,storage,Frozen Assets,1.541
8423397,restaurant,Subway Restaurants,1.583
8423397,school,Collins Academy,1.902
8423400,hospital,Norwegian American Hospital,0.982
8423400,meal_delivery,Village Pizza,1.488
8423400,school,Westinghouse College Prep High School,0.449
8423400,restaurant,Hearty Boys,1.332
8423400,point_of_interest,Johnnys IceHouse - West,1.668
8423400,doctor,Norwegian American Hospital: Anderson Joel R DPM,0.986
8423437,department_store,Walmart Supercenter,1.303
8423437,hardware_store,The Home Depot,1.809
8423437,lodging,Norford Hotel,1.221
8423437,school,Orr Academy High School,1.166
8423437,point_of_interest,Chicago Hot Glass Inc,1.725
8423437,post_office,United States Postal Service,1.175
8423473,bar,Revolution Brewing - Brewpub,1.474
8423473,restaurant,Longman & Eagle,1.526
8423473,bar,Scofflaw,0.553
8423473,bar,The Owl,1.381
8423473,point_of_interest,McCormick YMCA,0.556
8423473,cafe,Cafe Mustache,1.490
8423953,point_of_interest,Hawthorne Works,1.856
8423953,meal_delivery,Lou Malnatis Pizzeria,0.749
8423953,local_government_office,Social Security Administration,1.270
8423953,general_contractor,Cabo Construction Corporation,1.327
8423953,school,North Lawndale College Prep High School,1.025
8423953,school,DRW College Prep,1.487
8424064,hospital,Jackson Park Hospital & Medical Center,1.795
8424064,point_of_interest,FBP Studio Design Inc,1.388
8424064,bank,Citibank,1.812
8424064,church,Higher Love Ministries Inc,0.879
8424064,school,South Shore International College Preparatory High School,1.369
8424064,doctor,Dr. Kishore Khankari M.D.,0.465
8424114,hospital,Norwegian American Hospital,1.591
8424114,meal_takeaway,Little Caesars Pizza,1.670
8424114,lodging,Norford Hotel,1.649
8424114,grocery_or_supermarket,ALDI,0.735
8424114,doctor,Norwegian American Hospital: Anderson Joel R DPM,1.594
8424114,school,Polaris Charter Academy,0.830
8424173,department_store,Target,1.097
8424173,convenience_store,Walgreens,1.246
8424173,restaurant,Old Chicago Pizza,0.480
8424173,electronics_store,AT&T Store,1.347
8424173,grocery_or_supermarket,ALDI,1.208
8424173,general_contractor,A Smart Roofing,0.687
8424253,university,Chicago State University,1.828
8424253,point_of_interest,DirectExpress,1.768
8424253,hospital,Roseland Community Hospital,1.556
8424253,point_of_interest,Greyhound: Bus Station,1.830
8424253,grocery_or_supermarket,Gallery Food,0.772
8424253,meal_delivery,Beggars Pizza,1.529
8424389,university,Kennedy-King College,1.318
8424389,real_estate_agency,Stewart Business Center,1.419
8424389,doctor,St Bernard Hospital & Health: Kurian George C MD,1.703
8424389,post_office,United States Postal Service,1.506
8424389,bar,King Grill & Grocery Inc,1.395
8424389,point_of_interest,U-Haul Neighborhood Dealer,0.717
8424423,plumber,Weinberg Plumbing Co Inc,1.494
8424423,restaurant,Subway Restaurants,1.984
8424423,point_of_interest,Public Aid Department,1.403
8424423,restaurant,Wingz It Iz,1.427
8424423,hardware_store,Darugar Enterprises Inc,1.597
8424423,church,Kingdom Hall of Jehovahs Witnesses,1.561
8424430,hospital,Mount Sinai Hospital,1.439
8424430,university,Malcolm X College,1.697
8424430,school,Crane Technical Prep High School,1.015
8424430,doctor,Cook County Hospital: Patel Urjeet MD,1.693
8424430,school,Collins Academy,1.176
8424430,doctor,Dr. Lisa S. Polsby MD,1.545
8424431,local_government_office,Chicago West Illinois Secretary of State Facility,1.311
8424431,school,Chicago Jesuit Academy,0.653
8424431,doctor,Dr. Heidi L. Brown MD,1.319
8424431,doctor,Dr. Guriqbal S. Nandra MD,1.319
8424431,restaurant,MacArthurs Restaurant,0.470
8424431,point_of_interest,Alpha Baking Co Inc,1.455
8424457,point_of_interest,Admiral Theatre,1.549
8424457,restaurant,Smoque BBQ,0.479
8424457,hardware_store,The Home Depot,1.636
8424457,school,Schurz High School,1.001
8424457,point_of_interest,Pavlecic Trudeau Architects,1.131
8424457,school,Theodore Roosevelt High School,1.680
8424498,health,Generations at Regency,0.536
8424498,department_store,Target,1.944
8424498,finance,The UPS Store,0.285
8424498,veterinary_care,TLC First Animal Hospital,0.172
8424498,real_estate_agency,Hassan Dahik,1.427
8424498,bank,Signature Bank,1.423
8424627,hospital,Holy Cross Hospital,1.632
8424627,doctor,Dr. Nancy I. Streitmatter MD,1.628
8424627,car_repair,Metro Ford Sales and Service,1.402
8424627,car_dealer,South Chicago Dodge Chrysler Jeep,1.035
8424627,doctor,Holy Cross Hospital: Arjmand Susan B MD,1.628
8424627,doctor,Holy Cross Hospital: Amin Sanjay J MD,1.628
8424629,lodging,Chicago Marriott Midway,1.178
8424629,lodging,Fairfield Inn & Suites by Marriott Chicago Midway Airport,1.319
8424629,lodging,Sleep Inn Midway Airport,1.425
8424629,bar,Coaches Sports Bar & Grill,1.191
8424629,parking,Midway Park Saver,1.902
8424629,point_of_interest,Air Team Vehicle Emissions Testing Station (owned and operated by Applus Technologies Inc.),1.489
8424717,real_estate_agency,Realprop Inc.,1.082
8424717,restaurant,Uncle Joes Jerk,1.614
